date,symbol,part,source,detail,claimed,expected,gap,tol,status
2026-09-21,TSLA,C,analyst:Behavioral Coach|gemini-3.7-flash,+4.5%,4.5,,,,supported
2026-09-21,TSLA,C,analyst:Behavioral Coach|gemini-3.7-flash,+3.4%,3.4,,,,supported
2026-09-21,TSLA,C,analyst:Behavioral Coach|gemini-3.7-flash,20,20.0,,,,supported
2026-09-21,TSLA,C,analyst:Behavioral Coach|gemini-3.7-flash,75,75.0,,,,supported
2026-09-21,TSLA,C,analyst:Behavioral Coach|gemini-3.7-flash,100,100.0,,,,supported
2026-09-21,TSLA,C,analyst:Behavioral Coach|gemini-3.7-flash,-23.4%,-23.4,,,,supported
2026-09-21,TSLA,C,analyst:Behavioral Coach|gemini-3.7-flash,252,252.0,,,,supported
2026-09-21,TSLA,C,analyst:Global Macro|gemini-3.6-flash,0.46,0.46,,,,supported
2026-09-21,TSLA,C,analyst:Global Macro|gemini-3.6-flash,4.96%,4.96,,,,supported
2026-09-21,TSLA,C,analyst:Global Macro|gemini-3.6-flash,3.4%,3.4,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,75,75.0,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,100,100.0,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,23.4%,23.4,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,252,252.0,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,30,30.0,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,200,200.0,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,4.5%,4.5,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,20,20.0,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,3.4%,3.4,,,,supported
2026-09-21,TSLA,C,analyst:Technological Innovator|gemini-3.7-flash,47%,47.0,,,,supported
2026-09-21,TSLA,C,analyst:Personal Context|gemini-3.6-flash,50%,50.0,,,,supported
2026-09-21,TSLA,C,analyst:Personal Context|gemini-3.6-flash,-1.12,-1.12,,,,supported
2026-09-21,TSLA,C,analyst:Personal Context|gemini-3.6-flash,47%,47.0,,,,supported
2026-09-21,TSLA,C,analyst:Personal Context|gemini-3.6-flash,2.0,2.0,,,,supported
2026-09-21,V,A,context,last price,369.95,369.950012,1.2e-05,0.005,verified
2026-09-21,V,A,context,1-day move %,0.5,0.450733,0.049267,0.05,verified
2026-09-21,V,A,context,5-day move %,-1.4,-1.420269,0.020269,0.05,verified
2026-09-21,V,A,context,20-day move %,-0.3,-0.293768,0.006232,0.05,verified
2026-09-21,V,A,context,distance from 60-day high %,-3.7,-3.693966,0.006034,0.05,verified
2026-09-21,V,A,context,distance from 252-day high %,-3.7,-3.693966,0.006034,0.05,verified
2026-09-21,V,A,context,20-day volatility %,18.0,18.365229,0.365229,0.5,verified
2026-09-21,V,A,context,RSI,49.4,49.39384,0.00616,0.05,verified
2026-09-21,V,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-21,V,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-21,V,A,context,above/below 200-day average,above,above,,,verified
2026-09-21,V,A,context,risk score,28.0,27.9,0.1,0.5,verified
2026-09-21,V,A,context,risk level,LOW,LOW,,,verified
2026-09-21,V,A,context,macro line (verbatim),present,present,,,verified
2026-09-21,V,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-21,V,A,context,win rate (not independently checked),,,,,not_checked
2026-09-21,V,A,context,beta (not independently checked),,,,,not_checked
2026-09-21,V,A,context,correlation (not independently checked),,,,,not_checked
2026-09-21,V,A,context,percentile (not independently checked),,,,,not_checked
2026-09-21,V,B,ceo.headline,headline vote-weight %,100.0,100.0,0.0,0.5,verified
2026-09-21,V,C,analyst:Quantitative Strategist|gemini-3.5-flash,49.4,49.4,,,,supported
2026-09-21,V,C,analyst:Quantitative Strategist|gemini-3.5-flash,20,20.0,,,,supported
2026-09-21,V,C,analyst:Quantitative Strategist|gemini-3.5-flash,-0.3%,-0.3,,,,supported
2026-09-21,V,C,analyst:Quantitative Strategist|gemini-3.5-flash,-1.4%,-1.4,,,,supported
2026-09-21,V,C,analyst:Risk Manager|gemini-3.5-flash,28,28.0,,,,supported
2026-09-21,V,C,analyst:Risk Manager|gemini-3.5-flash,100,100.0,,,,supported
2026-09-21,V,C,analyst:Risk Manager|gemini-3.5-flash,20,20.0,,,,supported
2026-09-21,V,C,analyst:Risk Manager|gemini-3.5-flash,18%,18.0,,,,supported
2026-09-21,V,C,analyst:Risk Manager|gemini-3.5-flash,48th,48.0,,,,supported
2026-09-21,V,C,analyst:Risk Manager|gemini-3.5-flash,0.95,0.95,,,,supported
2026-09-21,V,C,analyst:Risk Manager|gemini-3.5-flash,29%,29.0,,,,supported
2026-09-21,V,C,analyst:Value Investor|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-21,V,C,analyst:Value Investor|gemini-3.1-flash-lite,18%,18.0,,,,supported
2026-09-21,V,C,analyst:Value Investor|gemini-3.1-flash-lite,28,28.0,,,,supported
2026-09-21,V,C,analyst:Value Investor|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-21,V,C,analyst:Value Investor|gemini-3.1-flash-lite,29%,29.0,,,,supported
2026-09-21,V,C,analyst:Value Investor|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-21,V,C,analyst:Value Investor|gemini-3.1-flash-lite,3.7%,3.7,,,,supported
2026-09-21,V,C,analyst:Value Investor|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-21,V,C,analyst:Behavioral Coach|gemini-3.5-flash,50%,50.0,,,,supported
2026-09-21,V,C,analyst:Behavioral Coach|gemini-3.5-flash,49.4,49.4,,,,supported
2026-09-21,V,C,analyst:Behavioral Coach|gemini-3.5-flash,28,28.0,,,,supported
2026-09-21,V,C,analyst:Behavioral Coach|gemini-3.5-flash,100,100.0,,,,supported
2026-09-21,V,C,analyst:Global Macro|gemini-3.1-flash-lite,0.46,0.46,,,,supported
2026-09-21,V,C,analyst:Global Macro|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-21,V,C,analyst:Global Macro|gemini-3.1-flash-lite,3.4%,3.4,,,,supported
2026-09-21,V,C,analyst:Global Macro|gemini-3.1-flash-lite,28,28.0,,,,supported
2026-09-21,V,C,analyst:Global Macro|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-21,V,C,analyst:Technological Innovator|gemini-3.5-flash,28,28.0,,,,supported
2026-09-21,V,C,analyst:Technological Innovator|gemini-3.5-flash,100,100.0,,,,supported
2026-09-21,V,C,analyst:Technological Innovator|gemini-3.5-flash,200,200.0,,,,supported
2026-09-21,V,C,analyst:Technological Innovator|gemini-3.5-flash,-3.7%,-3.7,,,,supported
2026-09-21,V,C,analyst:Technological Innovator|gemini-3.5-flash,252,252.0,,,,supported
2026-09-21,V,C,analyst:Technological Innovator|gemini-3.5-flash,50%,50.0,,,,supported
2026-09-21,V,C,analyst:Personal Context|gemini-3.5-flash,50%,50.0,,,,supported
2026-09-21,V,C,analyst:Personal Context|gemini-3.5-flash,28,28.0,,,,supported
2026-09-21,V,C,analyst:Personal Context|gemini-3.5-flash,100,100.0,,,,supported
2026-09-21,V,C,analyst:Personal Context|gemini-3.5-flash,-3.7%,-3.7,,,,supported
2026-09-21,V,C,analyst:Personal Context|gemini-3.5-flash,252,252.0,,,,supported
2026-09-21,V,C,analyst:Personal Context|gemini-3.5-flash,4.96%,4.96,,,,supported
2026-09-22,AAPL,A,context,last price,339.75,339.75,0.0,0.005,verified
2026-09-22,AAPL,A,context,1-day move %,0.2,0.227149,0.027149,0.05,verified
2026-09-22,AAPL,A,context,5-day move %,2.5,2.538179,0.038179,0.05,verified
2026-09-22,AAPL,A,context,20-day move %,9.5,9.476704,0.023296,0.05,verified
2026-09-22,AAPL,A,context,distance from 60-day high %,-0.0,-0.010867,0.010867,0.05,verified
2026-09-22,AAPL,A,context,distance from 252-day high %,-0.0,-0.010867,0.010867,0.05,verified
2026-09-22,AAPL,A,context,20-day volatility %,22.0,21.583639,0.416361,0.5,verified
2026-09-22,AAPL,A,context,RSI,66.9,66.923104,0.023104,0.05,verified
2026-09-22,AAPL,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-22,AAPL,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-22,AAPL,A,context,above/below 200-day average,above,above,,,verified
2026-09-22,AAPL,A,context,risk score,18.0,18.2,0.2,0.5,verified
2026-09-22,AAPL,A,context,risk level,LOW,LOW,,,verified
2026-09-22,AAPL,A,context,macro line (verbatim),present,present,,,verified
2026-09-22,AAPL,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-22,AAPL,A,context,win rate (not independently checked),,,,,not_checked
2026-09-22,AAPL,A,context,beta (not independently checked),,,,,not_checked
2026-09-22,AAPL,A,context,correlation (not independently checked),,,,,not_checked
2026-09-22,AAPL,A,context,percentile (not independently checked),,,,,not_checked
2026-09-22,AAPL,B,ceo.headline,headline vote-weight %,85.0,84.0,1.0,0.5,mismatch
2026-09-22,AAPL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-22,AAPL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-22,AAPL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,-0.20,-0.2,,,,supported
2026-09-22,AAPL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,24%,24.0,,,,supported
2026-09-22,AAPL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,66.9,66.9,,,,supported
2026-09-22,AAPL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,45.5,45.5,,,,supported
2026-09-22,AAPL,C,analyst:Risk Manager|gemini-3.1-flash-lite,18,18.0,,,,supported
2026-09-22,AAPL,C,analyst:Risk Manager|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-22,AAPL,C,analyst:Risk Manager|gemini-3.1-flash-lite,45.5,45.5,,,,supported
2026-09-22,AAPL,C,analyst:Risk Manager|gemini-3.1-flash-lite,-0.20,-0.2,,,,supported
2026-09-22,AAPL,C,analyst:Risk Manager|gemini-3.1-flash-lite,24%,24.0,,,,supported
2026-09-22,AAPL,C,analyst:Risk Manager|gemini-3.1-flash-lite,1.25,1.25,,,,supported
2026-09-22,AAPL,C,analyst:Risk Manager|gemini-3.1-flash-lite,66.9,66.9,,,,supported
2026-09-22,AAPL,C,analyst:Value Investor|gemini-3.1-flash-lite,45.5,45.5,,,,supported
2026-09-22,AAPL,C,analyst:Value Investor|gemini-3.1-flash-lite,6.4%,6.4,,,,supported
2026-09-22,AAPL,C,analyst:Value Investor|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-22,AAPL,C,analyst:Value Investor|gemini-3.1-flash-lite,-0.20,-0.2,,,,supported
2026-09-22,AAPL,C,analyst:Value Investor|gemini-3.1-flash-lite,24%,24.0,,,,supported
2026-09-22,AAPL,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,45.5,45.5,,,,supported
2026-09-22,AAPL,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,66.9,66.9,,,,supported
2026-09-22,AAPL,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,252,252.0,,,,supported
2026-09-22,AAPL,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,-0.20,-0.2,,,,supported
2026-09-22,AAPL,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,24%,24.0,,,,supported
2026-09-22,AAPL,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-22,AAPL,C,analyst:Global Macro|gemini-3.1-flash-lite,45.5,45.5,,,,supported
2026-09-22,AAPL,C,analyst:Global Macro|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-22,AAPL,C,analyst:Global Macro|gemini-3.1-flash-lite,6.4%,6.4,,,,supported
2026-09-22,AAPL,C,analyst:Global Macro|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-22,AAPL,C,analyst:Global Macro|gemini-3.1-flash-lite,+9.5%,9.5,,,,supported
2026-09-22,AAPL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-22,AAPL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-22,AAPL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,45.5,45.5,,,,supported
2026-09-22,AAPL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,6.4%,6.4,,,,supported
2026-09-22,AAPL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,-0.20,-0.2,,,,supported
2026-09-22,AAPL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,24%,24.0,,,,supported
2026-09-22,AAPL,C,analyst:Personal Context|gemini-3.1-flash-lite,45.5,45.5,,,,supported
2026-09-22,AAPL,C,analyst:Personal Context|gemini-3.1-flash-lite,24%,24.0,,,,supported
2026-09-22,AAPL,C,analyst:Personal Context|gemini-3.1-flash-lite,6.4%,6.4,,,,supported
2026-09-22,AAPL,C,analyst:Personal Context|gemini-3.1-flash-lite,18,18.0,,,,supported
2026-09-22,AAPL,C,analyst:Personal Context|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-22,AAPL,C,analyst:Personal Context|gemini-3.1-flash-lite,1.25,1.25,,,,supported
2026-09-22,AAPL,C,analyst:Personal Context|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-22,AAPL,C,analyst:Personal Context|gemini-3.1-flash-lite,22%,22.0,,,,supported
2026-09-22,AMZN,A,context,last price,254.98,254.979996,4e-06,0.005,verified
2026-09-22,AMZN,A,context,1-day move %,-1.3,-1.342626,0.042626,0.05,verified
2026-09-22,AMZN,A,context,5-day move %,2.6,2.640688,0.040688,0.05,verified
2026-09-22,AMZN,A,context,20-day move %,-2.7,-2.705388,0.005388,0.05,verified
2026-09-22,AMZN,A,context,distance from 60-day high %,-10.2,-10.22463,0.02463,0.05,verified
2026-09-22,AMZN,A,context,distance from 252-day high %,-10.2,-10.22463,0.02463,0.05,verified
2026-09-22,AMZN,A,context,20-day volatility %,27.0,27.006019,0.006019,0.5,verified
2026-09-22,AMZN,A,context,RSI,49.2,49.21924,0.01924,0.05,verified
2026-09-22,AMZN,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-22,AMZN,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-22,AMZN,A,context,above/below 200-day average,above,above,,,verified
2026-09-22,AMZN,A,context,risk score,40.0,40.4,0.4,0.5,verified
2026-09-22,AMZN,A,context,risk level,MEDIUM,MEDIUM,,,verified
2026-09-22,AMZN,A,context,macro line (verbatim),present,present,,,verified
2026-09-22,AMZN,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-22,AMZN,A,context,win rate (not independently checked),,,,,not_checked
2026-09-22,AMZN,A,context,beta (not independently checked),,,,,not_checked
2026-09-22,AMZN,A,context,correlation (not independently checked),,,,,not_checked
2026-09-22,AMZN,A,context,percentile (not independently checked),,,,,not_checked
2026-09-22,AMZN,B,ceo.headline,headline vote-weight %,100.0,100.0,0.0,0.5,verified
2026-09-22,AMZN,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-22,AMZN,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-22,AMZN,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,49.2,49.2,,,,supported
2026-09-22,AMZN,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,10.2%,10.2,,,,supported
2026-09-22,AMZN,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-22,AMZN,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,35%,35.0,,,,supported
2026-09-22,AMZN,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,50th,50.0,,,,supported
2026-09-22,AMZN,C,analyst:Risk Manager|gemini-3.1-flash-lite,35%,35.0,,,,supported
2026-09-22,AMZN,C,analyst:Risk Manager|gemini-3.1-flash-lite,1.05,1.05,,,,supported
2026-09-22,AMZN,C,analyst:Risk Manager|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-22,AMZN,C,analyst:Risk Manager|gemini-3.1-flash-lite,10.2%,10.2,,,,supported
2026-09-22,AMZN,C,analyst:Risk Manager|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-22,AMZN,C,analyst:Risk Manager|gemini-3.1-flash-lite,1.3,1.3,,,,supported
2026-09-22,AMZN,C,analyst:Risk Manager|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-22,AMZN,C,analyst:Value Investor|gemini-3.6-flash,12.4%,12.4,,,,supported
2026-09-22,AMZN,C,analyst:Value Investor|gemini-3.6-flash,19%,19.0,,,,supported
2026-09-22,AMZN,C,analyst:Value Investor|gemini-3.6-flash,0.16x,0.16,,,,supported
2026-09-22,AMZN,C,analyst:Value Investor|gemini-3.6-flash,35.6,35.6,,,,supported
2026-09-22,AMZN,C,analyst:Value Investor|gemini-3.6-flash,1.1%,1.1,,,,supported
2026-09-22,AMZN,C,analyst:Behavioral Coach|gemini-3.5-flash,50%,50.0,,,,supported
2026-09-22,AMZN,C,analyst:Behavioral Coach|gemini-3.5-flash,49.2,49.2,,,,supported
2026-09-22,AMZN,C,analyst:Behavioral Coach|gemini-3.5-flash,40,40.0,,,,supported
2026-09-22,AMZN,C,analyst:Behavioral Coach|gemini-3.5-flash,100,100.0,,,,supported
2026-09-22,AMZN,C,analyst:Behavioral Coach|gemini-3.5-flash,-10.2%,-10.2,,,,supported
2026-09-22,AMZN,C,analyst:Behavioral Coach|gemini-3.5-flash,60,60.0,,,,supported
2026-09-22,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-22,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,3.4%,3.4,,,,supported
2026-09-22,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,35.6,35.6,,,,supported
2026-09-22,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,1.3,1.3,,,,supported
2026-09-22,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-22,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-22,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,11.2%,11.2,,,,supported
2026-09-22,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,35.6,35.6,,,,supported
2026-09-22,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,1.1%,1.1,,,,supported
2026-09-22,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,1.3,1.3,,,,supported
2026-09-22,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-22,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-22,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,35.6,35.6,,,,supported
2026-09-22,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,1.3,1.3,,,,supported
2026-09-22,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,10.2%,10.2,,,,supported
2026-09-22,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-22,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,40,40.0,,,,supported
2026-09-22,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-22,GLD,A,context,last price,400.07,400.070007,7e-06,0.005,verified
2026-09-22,GLD,A,context,1-day move %,0.4,0.424219,0.024219,0.05,verified
2026-09-22,GLD,A,context,5-day move %,1.5,1.50197,0.00197,0.05,verified
2026-09-22,GLD,A,context,20-day move %,-6.2,-6.23872,0.03872,0.05,verified
2026-09-22,GLD,A,context,distance from 60-day high %,-6.5,-6.540986,0.040986,0.05,verified
2026-09-22,GLD,A,context,distance from 252-day high %,-19.3,-19.324458,0.024458,0.05,verified
2026-09-22,GLD,A,context,20-day volatility %,23.0,22.972251,0.027749,0.5,verified
2026-09-22,GLD,A,context,RSI,49.9,49.884827,0.015173,0.05,verified
2026-09-22,GLD,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-22,GLD,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-22,GLD,A,context,above/below 200-day average,below,below,,,verified
2026-09-22,GLD,A,context,risk score,94.0,94.3,0.3,0.5,verified
2026-09-22,GLD,A,context,risk level,HIGH,HIGH,,,verified
2026-09-22,GLD,A,context,macro line (verbatim),present,present,,,verified
2026-09-22,GLD,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-22,GLD,A,context,win rate (not independently checked),,,,,not_checked
2026-09-22,GLD,A,context,beta (not independently checked),,,,,not_checked
2026-09-22,GLD,A,context,correlation (not independently checked),,,,,not_checked
2026-09-22,GLD,A,context,percentile (not independently checked),,,,,not_checked
2026-09-22,GLD,B,ceo.headline,headline vote-weight %,100.0,100.0,0.0,0.5,verified
2026-09-22,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-22,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,19.3%,19.3,,,,supported
2026-09-22,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,252,252.0,,,,supported
2026-09-22,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-22,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-22,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,49.9,49.9,,,,supported
2026-09-22,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,94,94.0,,,,supported
2026-09-22,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-22,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,94,94.0,,,,supported
2026-09-22,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-22,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,19.3%,19.3,,,,supported
2026-09-22,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,252,252.0,,,,supported
2026-09-22,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-22,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,-0.71,-0.71,,,,supported
2026-09-22,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,24%,24.0,,,,supported
2026-09-22,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,23%,23.0,,,,supported
2026-09-22,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,94,94.0,,,,supported
2026-09-22,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-22,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-22,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,1.5%,1.5,,,,supported
2026-09-22,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,0.55,0.55,,,,supported
